diam;ash;kw;x;y;land;naam;wt_type;gem_naam;prov_naam;ondergrond;lat;lon;buurtcode_2023;gemeentecode_2023;buurtcode_2024;gemeentecode_2024;buurtcode_2025;gemeentecode_2025;buurtcode_gewijzigd;gemeentecode_gewijzigd
114.0;93.0;2625.0;170835.665539;309945.051184;België;n.a.;Siemens-Gamesa 114;n.a.;n.a.;land;50.779211224165955;5.611709347742723;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
114.0;93.0;2625.0;171731.372261;310207.680208;België;n.a.;Siemens-Gamesa 114;n.a.;n.a.;land;50.78154651818157;5.624420235179835;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
114.0;93.0;2625.0;171189.132915;310285.382127;België;n.a.;Siemens-Gamesa 114;n.a.;n.a.;land;50.78226049929073;5.616735741374431;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;142.0;3450.0;164476.778041;312873.151154;België;n.a.;V117;n.a.;n.a.;land;50.805671309099985;5.521632578023939;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;65.0;1800.0;199864.884675;313000.874236;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.80514431271839;6.023632624136824;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;65.0;1800.0;199655.812084;313196.751041;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.80692121522711;6.020691026267731;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;142.0;3450.0;164363.869498;313384.336128;België;n.a.;V117;n.a.;n.a.;land;50.810268072659376;5.520044077577631;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;65.0;1800.0;199455.917469;313389.588908;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.80867001807158;6.017879029293105;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;65.0;1800.0;199970.03617;313399.282189;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.80871710142018;6.025173422226473;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;65.0;1800.0;200301.019619;313523.11091;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.80980408878452;6.029884115931383;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;65.0;1800.0;199800.509381;313616.714036;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.81068470187623;6.022795324421743;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;65.0;1800.0;200182.8417;313758.092255;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.81192548773305;6.028236817556142;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;142.0;3450.0;164248.684068;313900.103049;België;n.a.;V117;n.a.;n.a.;land;50.814906038332666;5.518423073819362;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;142.0;3450.0;167670.754787;314504.49608;België;n.a.;V117;n.a.;n.a.;land;50.82027336910332;5.566997794106644;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;142.0;3450.0;167267.225524;314767.470808;België;n.a.;V117;n.a.;n.a.;land;50.82264595162943;5.561280585163653;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
120.0;139.0;3300.0;200192.733518;314956.55399;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.82269685415781;6.028526116062669;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
117.0;142.0;3450.0;167776.949561;314993.120612;België;n.a.;V117;n.a.;n.a.;land;50.824663126391286;5.568521886846083;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
120.0;139.0;3300.0;199988.518713;315245.256738;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.825307851506956;6.025664021409869;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
112.0;135.0;3300.0;199972.551324;316268.08617;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.834502619407765;6.025564024829225;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
112.0;135.0;3300.0;199889.364908;316574.203186;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.83726061260557;6.024421129479186;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
126.0;135.0;3300.0;199891.915495;316943.914926;Duitsland;n.a.;n.a.;n.a.;n.a.;land;50.84058350049399;6.0245030317995;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
50.5;75.0;750.0;197935.4652;317736.3572;Nederland;n.a.;n.a.;Heerlen;Limburg;land;50.84785605236023;5.996823679803537;BU09174200;GM0917;BU09174200;GM0917;BU09174200;GM0917;False;False
80.0;100.0;2000.0;173638.816241;320926.954644;België;n.a.;V80;n.a.;n.a.;land;50.87784000929304;5.6520142578198245;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
80.0;100.0;2000.0;173872.311996;321170.21982;België;n.a.;V80;n.a.;n.a.;land;50.88001900072334;5.655344340379452;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
80.0;100.0;2000.0;174111.869404;321395.617983;België;n.a.;V80;n.a.;n.a.;land;50.88203709283319;5.658759922631278;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;176837.239969;328125.523254;België;n.a.;V90;n.a.;n.a.;land;50.94243260908591;5.6978905119483185;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;177339.430219;328318.444193;België;n.a.;V90;n.a.;n.a.;land;50.94414731138194;5.705047298533555;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;176893.433009;328551.476179;België;n.a.;V90;n.a.;n.a.;land;50.946259215006705;5.698715811520889;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;177925.751547;328888.040948;België;n.a.;V90;n.a.;n.a.;land;50.94924401832482;5.713425581562797;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;177641.589828;328894.145794;België;n.a.;V90;n.a.;n.a.;land;50.94931021904899;5.709382491392869;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;100.0;2000.0;178197.145082;329397.571099;België;n.a.;MM100;n.a.;n.a.;land;50.95381306797534;5.717320104663141;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;100.0;2000.0;177864.695105;329450.011125;België;n.a.;MM100;n.a.;n.a.;land;50.95429782981591;5.712592369070581;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;177124.693127;336024.989435;België;n.a.;Nordex N149/4.0-4.5;n.a.;n.a.;land;51.013427343418506;5.70246492509771;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;177739.918472;336292.758654;België;n.a.;Nordex N149/4.0-4.5;n.a.;n.a.;land;51.015810048027774;5.711248358431008;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;125.0;2200.0;174555.230425;338000.099003;België;n.a.;n.a.;n.a.;n.a.;land;51.03127487488615;5.665959199365907;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;125.0;2200.0;174999.999238;338205.337892;België;n.a.;n.a.;n.a.;n.a.;land;51.03310428107898;5.672310719199235;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;125.0;2200.0;175401.873152;338394.758169;België;n.a.;n.a.;n.a.;n.a.;land;51.03479268664903;5.678050338549841;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196555.313516;338890.514059;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.038099758195116;5.979661511337082;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196980.764367;338900.039078;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.03815421469372;5.985728045813851;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196279.087963;339012.751803;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.03921854031829;5.975737542456315;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196755.338916;339198.489675;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.04085335698939;5.982548931457244;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;176164.20034;339258.900573;België;n.a.;V90;n.a.;n.a.;land;51.04253241184873;5.688968876720344;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196004.18533;339296.914872;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.04179254751599;5.971850709871912;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196410.850727;339303.264884;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.04182023814164;5.977649520399374;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;176698.603838;339415.630441;België;n.a.;V90;n.a.;n.a.;land;51.04392111757598;5.696598018418306;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196880.487083;339484.50483;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.04341499776641;5.984366527323055;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196528.061378;339559.646647;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.044116177202376;5.9793502830037975;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;176306.230358;339575.976458;België;n.a.;V90;n.a.;n.a.;land;51.045377218680414;5.691012781911676;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196196.802382;339628.173868;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.04475615719415;5.974634933740046;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;177227.828755;339767.505753;België;n.a.;V90;n.a.;n.a.;land;51.04706362459378;5.704165848957164;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196759.836841;339809.413813;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.04634425824775;5.982684028855552;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;176885.345472;339855.810908;België;n.a.;V90;n.a.;n.a.;land;51.04787062309608;5.699287523310836;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196326.977642;339945.939086;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.047602940966314;5.976527577431135;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;100.0;2000.0;176525.873728;340057.95547;België;n.a.;V90;n.a.;n.a.;land;51.04970132614176;5.6941735876497;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196755.6035;340115.272758;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.04909375148371;5.982659200757257;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196222.202433;340257.089709;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.05040727494321;5.975069234155792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196650.82829;340331.17319;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.05104201489628;5.981190143719758;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196306.869269;340478.281818;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.05238931192856;5.976302034743645;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4500.0;196393.652776;340695.240585;Duitsland;n.a.;n.a.;n.a.;n.a.;land;51.05433313131228;5.977564639874162;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;109.0;2350.0;39634.8897122;344290.971134;België;n.a.;Enercon 82-E2 2.3;n.a.;n.a.;land;51.076480863289795;3.740963293412988;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;109.0;2350.0;39825.5756646;344975.743608;België;n.a.;Enercon 82-E2 2.3;n.a.;n.a.;land;51.082672659914124;3.743463585623454;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;105.0;2000.0;175982.266135;345115.781883;België;n.a.;V90;n.a.;n.a.;land;51.09518484158386;5.686717191014137;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;109.0;2350.0;40427.1577614;345260.98484;België;n.a.;Enercon 82-E2 2.3;n.a.;n.a.;land;51.08535705985489;3.7519548116620434;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;105.0;2000.0;43066.1588539;345515.703206;België;n.a.;Enercon E-82 E2 2.0;n.a.;n.a.;land;51.08817047378941;3.789526550025393;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;105.0;2000.0;175855.079307;345523.15319;België;n.a.;V90;n.a.;n.a.;land;51.098851250411485;5.684925352727945;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;109.0;2350.0;39708.3978072;345546.585814;België;n.a.;Enercon 82-E2 2.3;n.a.;n.a.;land;51.0877784367794;3.741608528455753;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;105.0;2000.0;42767.6677335;345733.811981;België;n.a.;Enercon E-82 E2 2.0;n.a.;n.a.;land;51.09007167042134;3.785199430272941;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
90.0;105.0;2000.0;175726.768232;345898.304598;België;n.a.;V90;n.a.;n.a.;land;51.10222805783902;5.683115314152696;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;105.0;2000.0;42491.9498553;345964.035737;België;n.a.;Enercon E-82 E2 2.0;n.a.;n.a.;land;51.09208606572045;3.7811931138196706;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;108.0;2350.0;39418.9979242;346176.516325;België;n.a.;Enercon 82-E2 2.3;n.a.;n.a.;land;51.09338022121846;3.737276533517055;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
92.0;100.0;2000.0;36377.8146366;346367.401998;België;n.a.;MM92;n.a.;n.a.;land;51.09447031737941;3.693818152340377;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;108.0;2350.0;39915.8146059;346404.633744;België;n.a.;Enercon 82-E2 2.3;n.a.;n.a.;land;51.095530621281725;3.7442926562812064;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
138.0;131.0;3500.0;35913.3259183;346442.45638;België;n.a.;Enercon E138;n.a.;n.a.;land;51.09504781502608;3.68716522622604;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
92.0;100.0;2050.0;40542.7566032;346541.436823;België;n.a.;Senvion MM92 2.05;n.a.;n.a.;land;51.09688622679713;3.753195576940244;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
82.0;108.0;2350.0;39341.2585943;346543.460053;België;n.a.;Enercon 82-E2 2.3;n.a.;n.a.;land;51.09666171812554;3.7360489254350253;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
92.0;100.0;2000.0;36874.9498213;346618.735572;België;n.a.;MM92;n.a.;n.a.;land;51.096832014753076;3.7008292780072862;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
92.0;100.0;2050.0;36604.6337478;346826.65843;België;n.a.;MM92;n.a.;n.a.;land;51.09864421166587;3.696903160411994;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
92.0;100.0;2050.0;40327.8675456;346983.367075;België;n.a.;Senvion MM92 2.05;n.a.;n.a.;land;51.10081411610909;3.7499876799572958;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;3200.0;39146.6440586;347353.812912;België;n.a.;Enercon 115-E2 3,2MW;n.a.;n.a.;land;51.10390380870019;3.7330099043549163;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
92.0;100.0;2050.0;40587.519681;347476.01744;België;n.a.;Senvion MM92 2.05;n.a.;n.a.;land;51.105293209849975;3.7535361933616382;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;3200.0;39109.4919609;347726.430743;België;n.a.;Enercon 115-E2 3,2MW;n.a.;n.a.;land;51.10724450410662;3.732359197525168;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;3200.0;39474.7530883;347866.427676;België;n.a.;Enercon 115-E2 3,2MW;n.a.;n.a.;land;51.10857670398816;3.737527717438121;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
136.0;132.0;4200.0;40473.0516023;347955.194372;België;n.a.;V136-4.2;n.a.;n.a.;land;51.109576004682204;3.751749282272598;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
138.0;111.0;4200.0;40996.9696878;348827.382943;België;n.a.;n.a.;n.a.;n.a.;land;51.11751850033774;3.7589505357768607;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;100.0;2050.0;41786.0753367;349039.217761;België;n.a.;Senvion MM100 2.0;n.a.;n.a.;land;51.1195795031294;3.7701497347457718;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;100.0;2050.0;42064.4475148;349448.447374;België;n.a.;Senvion MM100 2.0;n.a.;n.a.;land;51.123312098117644;3.7739952544784034;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
133.0;133.0;3900.0;40724.2553306;349674.022216;België;n.a.;n.a.;n.a.;n.a.;land;51.12507158791506;3.7547869133861917;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
100.0;100.0;2050.0;42340.9395662;349823.023416;België;n.a.;Senvion MM100 2.0;n.a.;n.a.;land;51.126732801555576;3.7778254496872843;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
126.0;137.0;3450.0;43436.558016;350381.629423;België;n.a.;V126-3.45 MW;n.a.;n.a.;land;51.13196824265471;3.7932969390976825;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
126.0;137.0;3450.0;43768.3501375;350413.870608;België;n.a.;V126-3.45 MW;n.a.;n.a.;land;51.132322913550205;3.798025492752012;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4000.0;42801.1102767;350493.069463;België;n.a.;Nordex 149/4.0;n.a.;n.a.;land;51.13284470195515;3.784186758565822;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4000.0;42202.2978611;350754.697875;België;n.a.;Nordex 149/4.0;n.a.;n.a.;land;51.13507728723864;3.775552148873192;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
115.0;135.0;4200.0;41865.5322551;350867.637435;België;n.a.;n.a.;n.a.;n.a.;land;51.13602529033795;3.7707065800781168;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;149.0;4000.0;43827.260264;350884.15606;België;n.a.;N149;n.a.;n.a.;land;51.136560408625456;3.7987207979904594;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
149.0;125.0;4000.0;42746.253289;350910.600507;België;n.a.;Nordex 149/4.0;n.a.;n.a.;land;51.136585791445114;3.783272372084395;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
104.0;98.0;3400.0;42543.319351;351523.832807;België;n.a.;Senvion 3.4XM;n.a.;n.a.;land;51.14205617975378;3.780181170987412;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
104.0;98.0;3400.0;40147.0882053;351943.908004;België;n.a.;Senvion 3.4M104;n.a.;n.a.;land;51.14535216734411;3.745817112932792;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;40980.8266456;352019.112265;België;n.a.;Enercon E70;n.a.;n.a.;land;51.14619567046073;3.75770365941396;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;41338.2725103;352092.579175;België;n.a.;Enercon E70;n.a.;n.a.;land;51.14692737128119;3.7627867801518713;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;41701.3030041;352276.086302;België;n.a.;Enercon E70;n.a.;n.a.;land;51.14864877106199;3.767914999958908;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;42063.9652141;352296.849518;België;n.a.;Enercon E70;n.a.;n.a.;land;51.148907472357834;3.773089722986107;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;42418.4754958;352364.624448;België;n.a.;Enercon E70;n.a.;n.a.;land;51.14958677315044;3.7781332456676213;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
150.0;155.0;4500.0;42916.4215169;352461.914136;België;n.a.;n.a.;n.a.;n.a.;land;51.15055935866623;3.7852169893761864;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
104.0;98.0;3400.0;40193.7842704;352494.806844;België;n.a.;Senvion 3.4M104;n.a.;n.a.;land;51.15031186300475;3.746307409555975;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
140.0;130.0;3600.0;43624.8166795;352522.938725;België;n.a.;3.6M140;n.a.;n.a.;land;51.15124688723762;3.7953191876481194;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
140.0;130.0;3600.0;44166.7794697;352912.191953;België;n.a.;3.6M140;n.a.;n.a.;land;51.15485059350621;3.8029420008171813;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
162.0;119.0;6000.0;43920.5115519;353160.494528;België;n.a.;Vestas V162;n.a.;n.a.;land;51.157033788090295;3.7993459844374797;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
150.0;155.0;4300.0;43264.5792748;353240.396551;België;n.a.;Vestas V150;n.a.;n.a.;land;51.15762327654121;3.789948072688847;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
150.0;155.0;4300.0;43486.0427005;353748.725289;België;n.a.;Vestas V150;n.a.;n.a.;land;51.162234576760106;3.7929541727037233;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
150.0;123.0;4200.0;44979.4555339;353776.13064;België;n.a.;Vestas V150;n.a.;n.a.;land;51.162771791274444;3.814288449554742;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
104.0;98.0;3400.0;40726.0989324;353814.361251;België;n.a.;Senvion 3.4M104;n.a.;n.a.;land;51.16227635703649;3.7534910230393796;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
104.0;98.0;3400.0;41052.9706988;354138.092192;België;n.a.;Senvion 3.4M104;n.a.;n.a.;land;51.16525095607082;3.7580591365417857;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;41665.139696;354138.196174;België;n.a.;Enercon E70;n.a.;n.a.;land;51.165374258660904;3.7668081698339755;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;42006.3813266;354315.337787;België;n.a.;Enercon E70;n.a.;n.a.;land;51.16703395976166;3.771629188722424;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;42368.4310872;354393.343704;België;n.a.;Enercon E70;n.a.;n.a.;land;51.167806760986416;3.776779212830064;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;42786.2486156;354469.949184;België;n.a.;Enercon E70;n.a.;n.a.;land;51.16857776206657;3.7827269425647594;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;43102.5449832;354627.666222;België;n.a.;Enercon E70;n.a.;n.a.;land;51.17005734790285;3.7871984050009817;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
122.0;139.0;3000.0;45576.0365121;354639.696619;België;n.a.;3.0M122;n.a.;n.a.;land;51.170646989328965;3.8225500778695993;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
70.0;100.0;2000.0;43415.8807155;354715.441053;België;n.a.;Enercon E70;n.a.;n.a.;land;51.170907684544375;3.79164967720739;n.a.;n.a.;n.a.;n.a.;n.a.;n.a.;False;False
